id,store_code,store_name,store_status,owner_code,owner_name,owner_level,third_party_code,province,city,district,address,phone,contact_person,warehouse,balance,created_at,channel,customer_type,salesman,salesman_code,salesman_phone,backup_phone,unload_fee,specified_location_fee,delivery_to_store,delivery_to_locker,transfer_delivery,delivery_time_slot,customer_tags,import_time
637,KH2025090400162,油麻港辣子鸡手擀面（洛阳宝龙广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,洛龙区,宝龙广场二期A区水系商业街6栋油麻港辣子鸡手擀面（洛阳总店）,15978379672,康文山,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
638,KH2025090400158,油麻港辣子鸡手擀面（新乡宝龙城市广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,新乡市,红旗区,洪门镇宝龙新街油麻港辣子鸡手擀面,15690788755,郭,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
639,KH2025090400157,油麻港辣子鸡手擀面（朗悦公园里店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,中原区,高新技术开发区石楠路56号4号楼1层附19号，油麻港辣子鸡手擀面,15737155228,林秋红电话15737155228..13838133638,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
640,KH2025090400159,油麻港辣子鸡手擀面（西平店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,驻马店市,西平县,老十字街东100米路南,13623965908,温雅,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
641,KH2025090400156,油麻港辣子鸡手擀面（开封电视塔南路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,开封市,龙亭区,土城新街54号油麻港辣子鸡手擀面（星光天地店）,18510200369,李伟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
642,KH2025090400154,油麻港辣子鸡手擀面（南阳盛世龙源店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,卧龙区,盛世龙源西门,15670251555,贾总油麻港辣子鸡南阳盛世龙源店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
643,KH2025090400155,油麻港辣子鸡手擀面（许昌时代广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,许昌市,魏都区,文博路与前进路交叉口南100米油麻港辣子鸡手擀面,15393702082,张世远,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
644,KH2025090400151,油麻港辣子鸡手擀面（洛阳中州万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,西工区,西工区邙岭路街道瀍涧大道二乔路口西大路口社区后300米洛阳北斗冷库(大路口库),15303898205,李章龙,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
645,KH2025090400150,油麻港·辣子鸡手擀面(大茂成店),启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,西安市,未央区,梨园路和生国际7018，1号门，进来直着往前50米右边胡老大鲜鸡批发,15619115200,王英油麻港辣子鸡西安大茂城店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
646,KH2025090400153,油麻港·辣子鸡手擀面（平顶山中骏店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,湛河区,和顺路西段康达彩虹小区2号楼底商门面05号铺,13103753222,王景亮油麻港辣子鸡平顶山中骏世界店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
647,KH2025090400152,油麻港辣子鸡手擀面（太仓万达店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,江苏省,苏州市,太仓市,万达广场金街027商铺,18962617589,史帅,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
648,KH2025090400149,油麻港·辣子鸡手擀面（泰州兴化南亭路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,江苏省,泰州市,兴化市,垛田街道南亭路72号（油麻港.辣子鸡手擀面）,13701892695,丁总泰州兴化南亭路店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
649,KH2025090400147,油麻港·辣子鸡手擀面（叶县商业街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,叶县,五小西街胡同向北80米路西,15517861717,油麻港辣子鸡平顶山叶县李总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
650,KH2025090400148,油麻港辣子鸡手擀面（鹿邑昌隆广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,鹿邑县,鸣鹿办事处昌隆广场6-111铺,17739458818,王总油麻港辣子鸡周口鹿邑昌隆广场店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
651,KH2025090400146,油麻港辣子鸡手擀面（郏县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,郏县,经二路老汽车站南300米路西,16789525555,李总油麻港辣子鸡平顶山郏县店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
652,KH2025090400145,油麻港·辣子鸡手擀面（东营街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,江苏省,泰州市,兴化市,东营街31号油麻港辣子鸡,15951155210,陈子铭,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
653,KH2025090400144,油麻港辣子鸡手擀面（登封店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,登封市,登封市中岳大街中天广场3号院,15617570205,申少娟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
654,KH2025090400143,油麻港辣子鸡手擀面（西峡店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,西峡县,莲花街道人民东路油麻岗辣子鸡手擀面,15737617376,袁总油麻港辣子鸡西峡店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
655,KH2025090400140,油麻港辣子鸡手擀面（中牟天泽城店),启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,中牟县,学苑路和寿圣街交叉口北50米,13303980100,陈油麻港辣子鸡郑州中牟天泽城广场店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
656,KH2025090400142,油麻港·辣子鸡手擀面（平舆店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,驻马店市,平舆县,溪龙洗浴中心挨着西边第一户,17516110670,候志扬油麻港辣子鸡驻马店平舆县店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
657,KH2025090400141,油麻港辣子鸡手擀面（南阳淅川店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,淅川县,南阳路与解放街交叉口向北五十米油麻港辣子鸡手擀面,15037728858,李总油麻港辣子鸡南阳淅川县店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
658,KH2025090400139,油麻港辣子鸡手擀面（汝州店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,汝州市,普罗旺世26栋105,13233753208,刘懿方,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
659,KH2025090400137,油麻港辣子鸡手擀面（邯郸国风店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,丛台区,国风商城东侧和平老街（油麻港辣子鸡手擀面）,17692031331,魏晓龙,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
660,KH2025090400138,油麻港·辣子鸡手擀面（武汉光谷广场店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,武汉市,洪山区,金田西路光谷夜市油麻港辣子鸡手擀面,19313840818,甘超俊19313840818\18771268597,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
661,KH2025090400135,油麻港辣子鸡手擀面（漯河店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,漯河市,郾城区,黄河路东段广鑫帝景城,15333959328,聂,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
662,KH2025090400133,油麻港辣子鸡手擀面（武安店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,武安市,泉上市场秀明冷库,17732097937,李春阳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
663,KH2025090400136,油麻港辣子鸡手擀面（宝丰店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,平顶山市,宝丰县,润丰世纪城7号楼一层商铺5号,15886727677,赵子祥,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
664,KH2025090400134,油麻港辣子鸡手擀面（菏泽银座商城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,菏泽市,巨野县,佳和天悦店9号了1F002号 油麻港辣子鸡,15562784378,刘震宇,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
665,KH2025090400130,油麻港辣子鸡手擀面（石家庄城角街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,石家庄市,桥西区,城角街与槐安西路辅路交叉口北140米天佑家园西门,15232159890,孙云浩,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
666,KH2025090400129,油麻港辣子鸡手擀面（邯郸涉县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,涉县,牌坊路阳光明珠一期10号楼下油麻港辣子鸡手擀面收,15188883782,宁麒麟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
667,KH2025090400131,油麻港辣子鸡手擀面（合肥龙湖龙誉城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,安徽省,合肥市,肥东县,撮镇镇龙湖龙誉城S16栋132,18705654867,许海舟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
668,KH2025090400132,油麻港辣子鸡手擀面（临沂八腊庙街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,临沂市,罗庄区,盛庄街道大埠东社区南区沿街商铺,13625311345,谢鹏飞,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
669,KH2025090400128,油麻港辣子鸡手擀面（大名县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,大名县,达喀尔专卖店西侧油麻港辣子鸡手擀面,13111332442,陈文太,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
670,KH2025090400127,油麻港·辣子鸡手擀面（武汉江汉路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,武汉市,江岸区,大智街道瑞祥路16号附4油麻港辣子鸡手擀面店,17513258575,张佳,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
671,KH2025090400125,油麻港辣子鸡手擀面（洛阳绿都悦府店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,洛龙区,长夏门街与钱江路口西油麻港辣子鸡手擀面,18939028305,杨春雷,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
672,KH2025090400126,油麻港辣子鸡手擀面（郸城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,郸城县,广场南路油麻港辣子鸡手擀面,18839428822,庞博,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
673,KH2025090400124,油麻港辣子鸡手擀面（新郑西亚斯店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,郑州市,新郑市,渔公一街9号油麻港辣子鸡手擀面,17513121830,史怀彪油麻港辣子鸡西亚斯店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
674,KH2025090400123,油麻港辣子鸡手擀面（成安县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,成安县,西关口北行150米路东,17732040568,吴金豹,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
675,KH2025090400122,油麻港辣子鸡手擀面（京都商城店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,山东省,聊城市,东昌府区,利民西路京都商场一层外A30商铺,16678183292,周洪天,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
676,KH2025090400121,油麻港辣子鸡手擀面（临漳店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,临漳县,城市之星D区路南油麻港,13930068100,解志飞,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
677,KH2025090400119,油麻港辣子鸡手擀面（洛宁店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,洛宁县,公园壹号二期油麻港辣子鸡手擀面（洛宁店）,18337950563,油麻港辣子鸡洛阳洛宁县店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
678,KH2025090400118,油麻港辣子鸡手擀面（漯河舞阳店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,漯河市,舞阳县,迎宾大道新万德隆向南100米路西迎宾大道与中山路交口北油麻地辣子鸡手擀面,17838203887,杨总,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
679,KH2025090400120,油麻港辣子鸡手擀面（邯郸北仓路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,丛台区,苏曹乡北仓路苏曹桥往东100米路北油麻港辣子鸡,15632000079,陈雅,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
680,KH2025090400116,油麻港辣子鸡手擀面（邯郸永年天骏店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,永年区,区政府街23号天骏商业广场二期20号油麻港辣子鸡,15631045693,王若男,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
681,KH2025090400115,油麻港辣子鸡手擀面（银川店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,宁夏回族自治区,银川市,金凤区,悦海新天地枕水巷28-8号,17609504219,赵嘉伟,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
682,KH2025090400114,油麻港辣子鸡手擀面（峰峰矿区店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,峰峰矿区,新世纪南门双门洞韩式烤肉,15230050666,王总油麻港邯郸峰峰矿区店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
683,KH2025090400113,高总洛阳升龙广场店,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,洛阳市,西工区,升龙广场A区油麻港辣子鸡手擀面,15803986478,高总洛阳升龙广场店,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
684,KH2025090400111,油麻港辣子鸡手擀面（邯郸世纪大街店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,邯郸市,丛台区,世纪大街果然好左边油麻港辣子鸡手擀面,15188882545,李佳琪,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
685,KH2025090400112,油麻港辣子鸡手擀面（淮滨洪河路店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,信阳市,淮滨县,洪河路福地华府B3-4,18639612388,马洁,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
686,KH2025090400110,油麻港辣子鸡手擀面（禹州店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,许昌市,禹州市,建设路113号,18237418110,张龙龙,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
687,KH2025090400109,油麻港辣子鸡手擀面（焦作店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,焦作市,山阳区,和平中街26号塔南路小学对面油麻港辣子鸡手擀面,18272737227,郭思成,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
688,KH2025090400107,油麻港·辣子鸡手擀面（保定店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河北省,保定市,莲池区,永华南大街553号油麻巷辣子鸡手擀面,15632954680,赵路康,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
689,KH2025090400108,油麻港辣子鸡手擀面（杞县店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,开封市,杞县,杞国新城蜜雪冰城,13137575998,许高涵,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
690,KH2025090400105,油麻港辣子鸡手擀面（武汉财大店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,湖北省,武汉市,洪山区,南湖大道政院小区30排152栋油麻港辣子鸡手擀面（武汉财大店）,18694050358,贺存福,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
691,KH2025090400106,油麻港·辣子鸡手擀面（唐河店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,南阳市,唐河县,紫苑小区6栋商铺油麻港辣子鸡手擀面,15518997155,李珍,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
692,KH2025090400104,油麻港辣子鸡手擀面（商水店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,周口市,商水县,汝阳路幸福小区楼下油麻港辣子鸡手擀面,13526203580,赵云冰,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
693,KH2025090400102,油麻港辣子鸡手擀面（能源大厦店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,陕西省,延安市,宝塔区,新城能源大厦,15591140304,王玉龙,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
694,KH2025090400103,油麻港辣子鸡手擀面（长葛店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,许昌市,长葛市,建设路与益民街交叉口东10米路北  油麻港辣子鸡手擀面,13663945330,林,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
695,KH2025090400101,油麻港辣子鸡手擀面（许昌学院店）,启用,HZ2026000001,郑州洛点餐饮管理有限公司,,,河南省,许昌市,魏都区,徐湾社区北口向南50米油麻岗辣子鸡手擀面（许昌学院店）,15738991109,乔一帆,郑州仓,,2026-05-13 13:35:02.063698,,,,,,,,,,,,,,2026-05-13 13:35:02.063698
